zipcode,geolocation_lat,geolocation_lng
13920,-22.74032548616481,-46.896753691339335
13930,-22.614621137795265,-46.709593428612386
13940,-22.477153463969263,-46.61937324894832
13950,-22.52341229265341,-46.64639741174917
13960,-22.596373040143575,-46.50720671996104
13970,-22.438586857786028,-46.82117857619129
13971,-22.420274856978377,-46.82169871842941
13972,-22.432932956159277,-46.81436237994546
13973,-22.450686016642102,-46.804423016252535
13974,-22.437809628313715,-46.828876395047814
13975,-22.434090319502626,-46.84110516503762
13976,-22.423670477262608,-46.83237363814914
13977,-22.446902718850183,-46.83664772084037
13986,-22.385054284853233,-46.746542723742934
13988,-22.329592462250922,-46.72333618841495
13990,-22.193296313700355,-46.75319181794205
13995,-22.116303660811024,-46.684397924054096
14001,-21.17605528282069,-47.81101200874258
14010,-21.17953956854023,-47.80859764825491
14015,-21.181218575214736,-47.80747857476067
14020,-21.201064692224882,-47.80236637602176
14021,-21.213809752116315,-47.79487457172355
14022,-21.229870113808598,-47.787102468007
14024,-21.215295118892477,-47.80819445967424
14025,-21.193638491208656,-47.81519785770766
14026,-21.214889830150028,-47.82160048649503
14027,-21.223533543713224,-47.83104529239533
14030,-21.188418727804688,-47.82938435475035
14031,-21.20102722747161,-47.84481434920348
14032,-21.18444991694181,-47.89014690211305
14033,-21.185806966281014,-47.718839808996464
14040,-21.22765567189718,-47.92878828966958
14050,-21.1728614527507,-47.82369973956137
14051,-21.164388613159677,-47.836924251857674
14055,-21.15700584776457,-47.824920843296205
14056,-21.143670361206613,-47.844068117276485
14057,-21.132829205340816,-47.846432827881905
14060,-21.140509358148126,-47.8148521160312
14061,-21.124887917686177,-47.810365564458834
14062,-21.11833752006477,-47.81920902994725
14065,-21.1339716932665,-47.832311243838774
14066,-21.126516995149434,-47.826886379763216
14070,-21.112713275054016,-47.79081007447943
14071,-21.11106687647655,-47.79937672322862
14072,-21.088463228143567,-47.79866423910783
14073,-21.095892801199817,-47.78511076988312
14075,-21.140244843952534,-47.79106291848945
14076,-21.156700327270222,-47.78619523041458
14077,-21.12103155137743,-47.781467467367754
14078,-21.14049592228316,-47.76651818751376
14079,-21.13412286466589,-47.745779042280645
14080,-21.154639915189836,-47.80275271383767
14085,-21.165898166464302,-47.797969175658075
14090,-21.179893192109983,-47.78842912306862
14091,-21.19012799690352,-47.78790131270502
14092,-21.177709840485356,-47.76782007545163
14093,-21.177891257048426,-47.74337493709183
14094,-21.252494863546485,-47.817878695442126
14095,-21.191022995550163,-47.76791416876063
14096,-21.20131082333704,-47.7779524735565
14097,-21.209703260011455,-47.740970494342214
14098,-21.223349032851434,-47.76840018908949
14110,-21.254547608936228,-47.8152907655656
14115,-21.49647901357738,-48.030235561553184
14120,-21.23981310767113,-47.97706610477948
14140,-21.339319962321323,-47.737352556997614
14141,-21.34307743522916,-47.7284929574178
14150,-21.208159120071993,-47.60162092584304
14151,-21.19755833761655,-47.59524632717783
14160,-21.13723780944055,-47.98924445538586
14161,-21.126001225542073,-47.99894978594183
14164,-21.119157955383585,-47.99369635982957
14165,-21.11700259937824,-47.987587620408725
14166,-21.131057467396257,-47.98156097252699
14169,-21.140824703538467,-47.97348125378793
14170,-21.142567251986407,-47.99691269940313
14171,-21.15214207026132,-47.98716132384969
14173,-21.171740317568815,-47.98987074079698
14175,-21.15271413273216,-48.00201605768767
14176,-21.147789255549956,-48.016841943376996
14177,-21.12951380196119,-48.013678284058315
14178,-21.11476151429044,-48.024031224194275
14179,-21.07509580470384,-47.9009602348426
14180,-21.0264930112105,-48.03716928656765
14185,-17.656446079679004,-45.43053856476267
14200,-21.47477575872919,-47.5616924463303
14210,-21.55425425078896,-47.701861968009545
14220,-21.23845783542035,-47.79056496834792
14230,-21.311947524606836,-47.564034300996234
14240,-21.27443256482517,-47.30547622191414
14250,-21.525339910025174,-47.30521495086767
14260,-21.281131700398976,-47.16825995372357
14270,-21.48348869998301,-47.36865063485143
14300,-20.892832077005902,-47.585039751459725
14305,-20.88373048265745,-47.57430515205115
14307,-20.899298609572817,-47.57950783591457
14312,-20.916468353698388,-47.574216767527176
14315,-20.897753508287284,-47.59026582347454
14340,-20.988926911431513,-47.654618703557226
14350,-21.02118500746342,-47.37739709707741
14390,-21.24732242379185,-47.12564916167219
14400,-20.538924680582515,-47.40138054689607
14401,-20.528619284338824,-47.38740999652929
14402,-20.523653408304654,-47.364272201308715
14403,-20.553623627436437,-47.387359118805556
14404,-20.580646788082646,-47.379732796760294
14405,-20.528759136177378,-47.411109783856105
14406,-20.53661375955687,-47.433583875541835
14407,-20.496250765485655,-47.41843378590997
14408,-20.512749182210147,-47.43727952189644
14409,-20.498488755380297,-47.396929485900976
14410,-20.50254643800905,-47.371575129289724
14412,-20.55227391883551,-47.36041658972938
14415,-20.644424619529307,-47.28110045998544
14420,-20.642315264123,-47.22012280676011
14430,-20.602709545913164,-47.481953337818545
14440,-20.593546852706787,-47.641702312370604
14445,-20.460491869878396,-47.5884719561239
14450,-20.30830740964237,-47.59088430465742
14460,-20.40795415206762,-47.417913133000404
14470,-20.248446312480418,-47.476741704155444
14490,-20.079712422710767,-47.42466662704398
14500,-20.33141443592605,-47.789388483167954
14505,-20.246259438280948,-47.8721832207391
14530,-20.182732189905014,-48.02780172057328
14540,-20.04272970102337,-47.75051449522856
14550,-20.092201099659754,-47.79068484733614
14570,-20.19351660532341,-47.70999403830061
14580,-20.43217689916522,-47.82416381617847
14590,-23.525594703874056,-46.54829611125291
14600,-20.585751390105457,-47.863693188164746
14610,-20.445531132262545,-48.01402332006467
14620,-20.716823599737285,-47.87953500680893
14640,-20.72828330325555,-48.05514852208202
14660,-20.767627103434553,-47.84072787580174
14670,-20.72929875103183,-47.752326415093854
14680,-21.025578170979756,-47.77320119312101
14690,-21.05797921103472,-47.74812309280651
14700,-20.946079843310812,-48.48676807305711
14701,-20.95103738459914,-48.487843704692665
14702,-20.962566712036743,-48.47092693334578
14704,-20.96230113884257,-48.490328871114286
14706,-20.939781253512464,-48.50067941580829
14707,-20.933444547251106,-48.49239057643878
14708,-20.921194883899904,-48.497189268235374
14709,-20.924599508487425,-48.49059077246631
14710,-20.929983469424727,-48.471234611880305
14711,-20.94337742576321,-48.464464703670735
14713,-20.923029588245832,-48.45576867859325
14715,-21.051913898929598,-48.47684847409289
14716,-21.015655870911235,-48.64609179709043
14718,-20.997725516862108,-48.54676717524853
14720,-21.12467337567158,-48.448628768247815
14725,-21.143847427879898,-48.510864977366786
14730,-20.90649544090401,-48.64248793800183
14733,-20.90566627539369,-48.64331354527653
14735,-20.80877790459578,-48.807385189974895
14740,-20.86821386988414,-48.29333486279983
14745,-20.788691699998115,-48.33040622959039
14750,-21.00987455542997,-48.219255640094126
14760,-19.886870655426726,-47.01635693205662
14765,-21.07286714179686,-48.41284118068574
14770,-20.71615282762481,-48.53525462335842
14775,-20.69071637638149,-48.41446863531482
14780,-20.556279636011343,-48.57186491314685
14781,-20.53893016309683,-48.55891073056784
14783,-20.57143912401166,-48.571539394430474
14784,-20.57822759538431,-48.557940763421726
14785,-20.57391249509812,-48.58684851057927
14786,-20.5461908652522,-48.60211611196131
14787,-20.54229496435328,-48.57749612948999
14789,-20.61491237606474,-48.76359025904763
14790,-20.3249901235719,-48.320131288780836
14795,-20.180862628870056,-48.687257113900706
14800,-21.805778579166546,-48.18222241540426
14801,-21.790782716262665,-48.185502465188435
14802,-21.772225708483823,-48.18022222658397
14803,-21.80269733608869,-48.205259611524006
14804,-21.76715857542242,-48.19822719379917
14805,-21.748456970942197,-48.186046468398914
14806,-21.751257937325867,-48.15881579410835
14807,-21.804400431472423,-48.16063426334249
14808,-21.82152967191702,-48.14485939614036
14809,-21.742191931054027,-48.152051736598544
14810,-21.78007637120952,-48.15914226625744
14811,-21.781324254660284,-48.14382108750103
14813,-21.838425033908386,-48.49271330498367
14815,-21.95050313682301,-48.00218930682391
14820,-21.733215089379517,-48.1099398816381
14825,-21.686660044231303,-48.08393415431261
14830,-21.586649473204947,-48.075012156404924
14835,-21.50979127631984,-48.15053355851478
14840,-21.36350170979939,-48.22960077888057
14850,-21.35993680296325,-48.07391298482993
14860,-21.190885638654144,-48.15620878829506
14870,-21.25717364466399,-48.32096387334476
14871,-21.26692465857004,-48.33003525718093
14875,-21.25239311964601,-48.33863013887338
14876,-21.242128682088282,-48.33482430173587
14882,-21.24564991547182,-48.31790069625641
14883,-21.246173701880668,-48.30893828156516
14884,-21.235763204058085,-48.24141575536108
14887,-21.261305139468313,-48.30695136487191
14890,-21.272675104819047,-48.318997514147284
14892,-21.16489006247485,-48.37745768732885
14896,-21.289448017629848,-48.264098595513
14900,-21.59434057175033,-48.8110842558583
14904,-21.516895313890856,-48.689578991750274
14907,-21.446557199012133,-48.78737039593602
14910,-21.73706314242179,-48.687600901117015
14915,-11.385679019554889,-51.34678099570595
14920,-21.780472771981888,-48.56577873780284
14930,-21.993673857269386,-48.39018235164461
14935,-22.039168711574966,-48.338877795076094
14940,-21.75732063771276,-48.82974353343716
14955,-21.620786398855515,-49.074917989060566
14960,-21.4696009553403,-49.222216847438304
14980,-21.342211165541023,-49.499887625923535
14990,-21.279643359261573,-49.40931193941115
15010,-20.813216120413106,-49.381710860149255
15013,-20.82895270664262,-49.330518437758904
15014,-20.818959233813953,-49.377346362257235
15015,-20.819120747840632,-49.37902791741088
15020,-20.819922000686653,-49.40268507758171
15025,-20.80670693101839,-49.389164535249215
15030,-20.79658993282142,-49.387674445122684
15035,-20.812707494451537,-49.41503971342322
15038,-20.827014495204754,-49.37834630897107
15040,-20.79961525852297,-49.415358231664605
15041,-20.790373567376047,-49.41826248454062
15042,-20.79157798830514,-49.43261033324034
15043,-20.787124688836585,-49.399434370964265
15044,-20.781096813753173,-49.41813873526018
15045,-20.778587361820207,-49.393726925971635
15046,-20.77686359976854,-49.36411121795177
15047,-20.763965400094694,-49.40465258817587
15048,-20.84258174853919,-49.4744638045336
15050,-20.789580398110378,-49.372499363338534
15051,-20.790876797535187,-49.37011631689223
15052,-20.762171380404617,-49.364295130044944
15053,-20.77738504216889,-49.36534594963242
15054,-20.786662976699212,-49.359327111273025
15055,-20.794068968967025,-49.36508132014008
15056,-20.77416528575765,-49.34091811517656
15057,-20.791868178904714,-49.343258784299024
15060,-20.80159869180455,-49.367616790668976
15061,-20.81036071079141,-49.34854545859981
15062,-20.83040639322453,-49.33893871886974
15063,-20.812008379283643,-49.33790736553012
15064,-20.787978738987974,-49.286034069464606
15070,-20.818007214067112,-49.362320118486714
15075,-20.821610965392814,-49.352930673334
15076,-20.83204463656363,-49.353344803737485
15077,-20.851486476148338,-49.33805138872994
15080,-20.831212457088878,-49.369679601017765
15081,-20.84479469089261,-49.362630067187155
15082,-20.848577735716233,-49.36767683050487
15084,-20.829837811853242,-49.37839232423516
15085,-20.83620882180299,-49.38807095699605
15086,-20.843016404451195,-49.382028741479964
15090,-20.835495182619816,-49.3946921589828
15091,-20.837070446360393,-49.403182574292394
15092,-20.83623241741852,-49.41325557086348
15093,-20.855380218943672,-49.410999511658055
15102,-20.699944428249296,-49.11292374783641
15104,-20.92140984852471,-49.08430934969867
15105,-21.045033707741553,-49.37615780505847
15108,-20.659883297455895,-49.38823402308193
15110,-20.79454306878388,-49.224623059021205
15115,-20.91711533777068,-49.45081883954137
15120,-20.843958221870825,-49.631101809394146
15130,-20.814771998995393,-49.50692752488179
15131,-20.811510502211757,-49.52890704878265
15132,-20.810570617660176,-49.51608742477395
15133,-20.804897510340545,-49.49759677809117
15135,-20.81387083029058,-49.50856480945891
15137,-20.821706801126325,-49.492487237585365
15138,-20.82504118845155,-49.50078306288989
15140,-20.73716391788846,-49.58219749414946
15145,-20.611899475231173,-49.46512514533734
15150,-20.770002235308883,-49.711833620552895
15154,-20.68326474868028,-49.689783118793244
15155,-20.884709308834225,-49.57192076295022
15160,-20.784966444923445,-49.81418240130234
15170,-20.623521591055777,-49.65195844976547
15180,-20.657963805823055,-49.92185763896547
15190,-20.693537430599775,-50.042499092685674
15195,-20.688426855426044,-50.051024786819696
15200,-21.057798257411232,-49.689910403948005
15210,-21.0183025491267,-49.50347836114035
15215,-22.435638397976515,-46.82166986971345
15220,-21.18468406109974,-49.57940128335437
15225,-21.163826079037065,-49.71722478973394
15230,-21.234456456293216,-49.64271564526813
15240,-20.913083868087895,-49.77811856559246
15250,-20.888028651569574,-49.895609813539686
15260,-21.032862305116268,-49.92797976129439
15265,-21.050431326479043,-50.05272655419454
15270,-20.80439845928851,-49.96359837466846
15275,-20.852480515464546,-50.09068914679384
15280,-20.949909256289526,-50.107063631747586
15285,-20.96536801986327,-50.22558899904064
15290,-21.067287508771535,-50.14440187114213
15300,-20.64696405474457,-50.36256371267587
15310,-20.645652476968717,-50.22331851181047
15313,-20.76454972554642,-50.34304347126706
15315,-20.514002290391613,-50.35275590689482
15320,-20.676786336562632,-50.149212613779234
15330,-20.797750145016238,-50.191440357247444
15340,-20.856451163027177,-50.26211321114505
15350,-20.685083174259976,-50.55462075520381
15355,-20.648744141754808,-50.65988903151416
15360,-20.689439238370312,-50.923232206352566
15367,-23.106241494540207,-50.377957047095386
15370,-20.642057869063198,-51.1070106789236
15380,-20.5008102090912,-51.02644096285529
15385,-20.42888720023577,-51.34047020675736
15390,-20.64306258129077,-51.507083113089436
15397,-20.6412252750078,-51.50813873079817
15400,-20.73752999199967,-48.9090364662508
15405,-20.69019808780269,-49.06794576792927
15410,-20.877875377557153,-48.81096248940023
15417,-23.162801700950588,-47.16776020226093
15420,-20.49622493354951,-48.94544905011795
15425,-20.981733364876824,-48.83640240018734
15430,-20.525024597395166,-49.06086757416893
15440,-20.536387134122258,-49.32085573063807
15450,-20.608164456239606,-49.29805907727272
15460,-20.34044521838111,-49.19827509378191
15470,-20.38969210204517,-49.43452930521689
15480,-20.185267431091138,-49.35290379035787
15490,-20.031912284089135,-49.40546507066173
15495,-19.981666664950833,-49.67993196435573
15500,-20.420269781817655,-49.97168387901127
15501,-20.431757417861032,-49.974630176678545
15502,-20.416363755330895,-49.98500395424029
15503,-20.39867264942984,-49.9732595196622
15504,-20.4195146808224,-49.9489812135289
15505,-20.422763825096673,-49.966737537480064
